ID's Feed,Name,raw,TergetVal,Dynamic Percentage,Kp,Ki,Kd,Box's Weight,M(t),Percentage(t),error(g),P,Sum_I,I,D,PID,SPEED,MSMStepCounter,SSMStepCounter,tick,Tstart,Treading,raw_factor,state
Id:3806045055.818000,סוכר לבן,1587,40,87,0.48,1.17,0.09,232,8,20,32,15.36,871.79,871.79,-0.72,255,550,413,413,3,0.03,97264,0.03,2
Id:3806045055.818000,סוכר לבן,1587,40,87,0.48,1.17,0.09,232,10,25,30,14.4,871.79,871.79,-0.72,255,550,533,533,4,0.03,97517,0.03,0
Id:3806045055.818000,סוכר לבן,1587,40,87,0.48,1.17,0.09,232,12,30,28,13.44,871.79,871.79,-0.72,255,550,563,563,5,0.03,24380,0.03,1
Id:3806045055.818000,סוכר לבן,1587,40,87,0.48,1.17,0.09,232,16,40,24,11.52,871.79,871.79,-1.44,255,550,682,682,6,0.03,24639,0.03,1
Id:3806045055.818000,סוכר לבן,1587,40,87,0.48,1.17,0.09,232,20,50,20,9.6,871.79,871.79,-1.44,255,550,892,892,7,0.03,26195,0.03,1
Id:3806045055.818000,סוכר לבן,1587,40,87,0.48,1.17,0.09,232,22,55,18,8.64,871.79,871.79,-0.72,255,550,922,922,8,0.03,27751,0.03,1
Id:3806045055.818000,סוכר לבן,1587,40,87,0.48,1.17,0.09,232,24,60,16,7.68,871.79,871.79,-0.72,255,550,1042,1042,9,0.03,28010,0.03,1
Id:3806045055.818000,סוכר לבן,1587,40,87,0.48,1.17,0.09,232,26,65,14,6.72,871.79,871.79,-0.72,255,550,1072,1072,10,0.03,28270,0.03,1
Id:3806045055.818000,סוכר לבן,1587,40,87,0.48,1.17,0.09,232,30,75,10,4.8,871.79,871.79,-1.44,255,550,1192,1192,11,0.03,29047,0.03,1
Id:3806045055.818000,סוכר לבן,1587,40,87,0.48,1.17,0.09,232,32,80,8,3.84,871.79,871.79,-0.72,255,550,1222,1222,12,0.03,29307,0.03,1
Id:3806045055.818000,סוכר לבן,1587,40,87,0.48,1.17,0.09,232,34,85,6,2.88,871.79,871.79,-0.72,255,550,1676,1676,13,0.03,29568,0.03,1
Id:3806045055.818000,סוכר לבן,1587,40,87,0.48,1.17,0.09,232,38,95,2,0.96,871.79,871.79,-1.44,255,550,1825,1826,14,0.03,30346,0.03,1
Id:3806045055.818000,סוכר לבן,1587,40,87,0.48,1.17,0.09,232,40,100,2,0.96,871.79,871.79,0,255,550,1825,1864,15,0.03,31383,0.03,1
Id:3806047814.803000,סוכר לבן,1587,30,86,0.54,1.35,0.06,194,12,40,18,9.72,755.56,755.56,-2.88,255,550,693,693,0,111307,32939,0.03,2
Id:3806047814.803000,סוכר לבן,1587,30,86,0.54,1.35,0.06,194,24,80,6,3.24,755.56,755.56,-2.88,255,550,1621,1621,1,119237,33196,0.03,0
Id:3806047814.803000,סוכר לבן,1587,30,86,0.54,1.35,0.06,194,26,86,4,2.16,755.56,755.56,-0.48,255,550,1831,1831,2,127092,43398,0.03,1
Id:3806047814.803000,סוכר לבן,1587,30,86,0.54,1.35,0.06,194,28,93,2,1.08,755.56,755.56,-0.48,255,550,1860,1861,3,128855,44436,0.03,1
Id:3806047814.803000,סוכר לבן,1587,30,86,0.54,1.35,0.06,194,32,106,2,1.08,755.56,755.56,0,255,550,1860,1899,4,129108,44695,0.03,1
Id:3806049638.803000,סוכר לבן,1587,50,88,0.39,1.02,0.12,240,0,0,50,19.5,1000,375.36,15.36,255,550,99,99,0,1918588,46757,0.03,1
Id:3806049638.803000,סוכר לבן,1587,50,88,0.39,1.02,0.12,240,4,8,46,17.94,1000,1000,-1.92,255,550,159,159,1,1919650,48831,0.03,0
Id:3806049638.803000,סוכר לבן,1587,50,88,0.39,1.02,0.12,240,6,12,44,17.16,1000,1000,-0.96,255,550,189,189,2,1920160,29274,0.03,1
Id:3806049638.803000,סוכר לבן,1587,50,88,0.39,1.02,0.12,240,8,16,42,16.38,1000,1000,-0.96,255,550,518,518,3,1920417,32221,0.03,1
Id:3806049638.803000,סוכר לבן,1587,50,88,0.39,1.02,0.12,240,12,24,38,14.82,1000,1000,-1.92,255,550,1177,1177,4,1923206,32480,0.03,1
Id:3806049638.803000,סוכר לבן,1587,50,88,0.39,1.02,0.12,240,16,32,34,13.26,1000,1000,-1.92,255,550,1206,1206,5,1928785,32740,0.03,2
Id:3806049638.803000,סוכר לבן,1587,50,88,0.39,1.02,0.12,240,18,36,32,12.48,1000,1000,-0.96,255,550,1475,1475,6,1929036,32997,0.03,0
Id:3806049638.803000,סוכר לבן,1587,50,88,0.39,1.02,0.12,240,20,40,30,11.7,1000,1000,-0.96,255,550,1504,1504,7,1931317,33790,0.03,1
Id:3806049638.803000,סוכר לבן,1587,50,88,0.39,1.02,0.12,240,22,44,28,10.92,1000,1000,-0.96,255,550,1563,1563,8,1931567,35659,0.03,1
Id:3806049638.803000,סוכר לבן,1587,50,88,0.39,1.02,0.12,240,24,48,26,10.14,1000,1000,-0.96,255,550,1622,1622,9,1932070,35918,0.03,1
Id:3806049638.803000,סוכר לבן,1587,50,88,0.39,1.02,0.12,240,38,76,12,4.68,1000,1000,-6.72,255,550,1741,1741,10,1932575,38089,0.03,0
Id:3806049638.803000,סוכר לבן,1587,50,88,0.39,1.02,0.12,240,42,84,8,3.12,1000,1000,-1.92,255,550,1920,1920,11,1933587,144304,0.81,1
Id:3806049638.803000,סוכר לבן,1587,50,88,0.39,1.02,0.12,240,52,104,8,3.12,1000,1000,0,255,550,2099,2099,12,1935105,144806,0.81,1
Id:3806052001.804000,סוכר לבן,1587,30,86,0.54,1.35,0.39,298,2,6,28,15.12,666.67,666.67,-4.68,255,550,117,117,0,54458,145058,0.81,1
Id:3806052001.804000,סוכר לבן,1587,30,86,0.54,1.35,0.39,298,4,13,26,14.04,666.67,666.67,-4.68,255,550,292,292,1,55514,145309,0.81,1
Id:3806052001.804000,סוכר לבן,1587,30,86,0.54,1.35,0.39,298,6,20,24,12.96,666.67,666.67,-4.68,255,550,327,327,2,56774,145812,0.81,2
Id:3806052001.804000,סוכר לבן,1587,30,86,0.54,1.35,0.39,298,8,26,22,11.88,666.67,666.67,-4.68,255,550,1248,1248,3,57027,146877,0.81,0
Id:3806052001.804000,סוכר לבן,1587,30,86,0.54,1.35,0.39,298,10,33,20,10.8,666.67,666.67,-4.68,255,550,1283,1283,4,63664,95428,1,1
Id:3806052001.804000,סוכר לבן,1587,30,86,0.54,1.35,0.39,298,12,40,18,9.72,666.67,666.67,-4.68,255,550,1703,1703,5,63917,96205,1,1
Id:3806052001.804000,סוכר לבן,1587,30,86,0.54,1.35,0.39,298,14,46,16,8.64,666.67,666.67,-4.68,255,550,1738,1738,6,66945,96457,1,1
Id:3806052001.804000,סוכר לבן,1587,30,86,0.54,1.35,0.39,298,26,86,4,2.16,666.67,666.67,-28.08,255,550,1808,1808,7,67196,96716,1,1
Id:3806052001.804000,סוכר לבן,1587,30,86,0.54,1.35,0.39,298,28,93,2,1.08,666.67,666.67,-4.68,255,550,2117,2118,8,67701,97495,1,1
Id:3806052001.804000,סוכר לבן,1587,30,86,0.54,1.35,0.39,298,30,100,2,1.08,666.67,666.67,0,255,550,2117,2213,9,69933,97755,1,2
Id:3806052342.304000,סוכר לבן,1587,30,86,0.09,0.3,2.64,328,2,6,28,2.52,3000,199.4,-31.68,170.24,700,150,150,0,87674,100328,1,0
Id:3806052342.304000,סוכר לבן,1587,30,86,0.09,0.3,2.64,328,12,40,18,1.62,3000,282.9,-158.4,126.12,778,210,210,1,88750,46387,0.1,1
Id:3806052342.304000,סוכר לבן,1587,30,86,0.09,0.3,2.64,328,14,46,16,1.44,3000,754.4,-31.68,255,550,734,734,2,89255,48619,0.1,1
Id:3806052342.304000,סוכר לבן,1587,30,86,0.09,0.3,2.64,328,16,53,14,1.26,3000,810.3,-31.68,255,550,804,804,3,93991,49656,0.1,1
Id:3806052342.304000,סוכר לבן,1587,30,86,0.09,0.3,2.64,328,18,60,12,1.08,3000,834.7,-31.68,255,550,839,839,4,94496,52345,0.1,0
Id:3806052342.304000,סוכר לבן,1587,30,86,0.09,0.3,2.64,328,20,66,10,0.9,3000,876.6,-31.68,255,550,909,909,5,94748,69168,0.1,1
Id:3806052342.304000,סוכר לבן,1587,30,86,0.09,0.3,2.64,328,22,73,8,0.72,3000,894,-31.68,255,550,944,944,6,95253,70119,0.1,1
Id:3806052342.304000,סוכר לבן,1587,30,86,0.09,0.3,2.64,328,26,86,4,0.36,3000,977.81,-63.36,255,550,1154,1154,7,95506,70808,0.1,1
Id:3806052342.304000,סוכר לבן,1587,30,86,0.09,0.3,2.64,328,28,93,2,0.18,3000,984.71,-31.68,255,550,1188,1189,8,97019,72025,0.1,1
Id:3806052342.304000,סוכר לבן,1587,30,86,0.09,0.3,2.64,328,30,100,2,0.18,3000,989.41,0,255,550,1188,1236,9,97269,73472,0.1,1
Id:3806052562.803000,סוכר לבן,1587,30,86,0.09,0.3,2.64,368,2,6,28,2.52,0,0,-31.68,0,1000,220,220,0,22821,73677,0.1,1
Id:3806052562.803000,סוכר לבן,1587,30,86,0.09,0.3,2.64,368,4,13,26,2.34,0,0,-31.68,0,1000,244,244,1,24391,73882,0.1,1
Id:3806052562.803000,סוכר לבן,1587,30,86,0.09,0.3,2.64,368,6,20,24,2.16,0,0,-31.68,0,1000,388,388,2,24650,74509,0.1,1
Id:3806052562.803000,סוכר לבן,1587,30,86,0.09,0.3,2.64,368,8,26,22,1.98,0,0,-31.68,0,1000,532,532,3,26207,74919,0.1,1
Id:3806052562.803000,סוכר לבן,1587,30,86,0.09,0.3,2.64,368,10,33,20,1.8,0,0,-31.68,0,1000,556,556,4,27762,75125,0.1,2
Id:3806052562.803000,סוכר לבן,1587,30,86,0.09,0.3,2.64,368,12,40,18,1.62,0,0,-31.68,0,1000,580,580,5,28021,76580,0.1,0
Id:3806052562.803000,סוכר לבן,1587,30,86,0.09,0.3,2.64,368,14,46,16,1.44,0,0,-31.68,0,1000,652,652,6,28280,84494,0.1,1
Id:3806052562.803000,סוכר לבן,1587,30,86,0.09,0.3,2.64,368,16,53,14,1.26,0,0,-31.68,0,1000,676,676,7,29059,85275,0.1,1
Id:3806052562.803000,סוכר לבן,1587,30,86,0.09,0.3,2.64,368,18,60,12,1.08,0,0,-31.68,0,1000,700,700,8,29319,88384,0.1,1
Id:3806052562.803000,סוכר לבן,1587,30,86,0.09,0.3,2.64,368,24,80,6,0.54,0,0,-95.04,0,1000,772,772,9,29579,91494,0.1,1
Id:3806052562.803000,סוכר לבן,1587,30,86,0.09,0.3,2.64,368,26,86,4,0.36,0,0,-31.68,0,1000,868,868,10,30357,91700,0.1,1
Id:3806052562.803000,סוכר לבן,1587,30,86,0.09,0.3,2.64,368,28,93,2,0.18,0,0,-31.68,0,1000,1011,1012,11,31393,92737,0.1,0
Id:3806052562.803000,סוכר לבן,1587,30,86,0.09,0.3,2.64,368,30,100,2,0.18,0,0,0,0,1000,1011,1040,12,32948,39290,0.1,1
Id:3806052696.303000,סוכר לבן,1587,30,86,0.33,0.3,2.64,388,2,6,28,9.24,0,0,-31.68,0,1000,142,142,0,42400,40432,0.1,1
Id:3806052696.303000,סוכר לבן,1587,30,86,0.33,0.3,2.64,388,4,13,26,8.58,0,0,-31.68,0,1000,238,238,1,43409,40778,0.1,1
Id:3806052696.303000,סוכר לבן,1587,30,86,0.33,0.3,2.64,388,20,66,10,3.3,0,0,-253.44,0,1000,262,262,2,44447,44861,0.1,2
Id:3806052696.303000,סוכר לבן,1587,30,86,0.33,0.3,2.64,388,26,86,4,1.32,0,0,-95.04,0,1000,453,453,3,44706,45278,0.1,0
Id:3806052696.303000,סוכר לבן,1587,30,86,0.33,0.3,2.64,388,32,106,4,1.32,0,0,0,0,1000,644,644,4,46769,12236,0.1,1
Id:3806052798.803000,סוכר לבן,1587,30,86,3.06,0.3,2.64,400,22,73,8,24.48,0,0,-348.48,0,1000,188,188,0,27944,14231,0.1,1
Id:3806052798.803000,סוכר לבן,1587,30,86,3.06,0.3,2.64,400,24,80,6,18.36,0,0,-31.68,0,1000,461,461,1,29285,15268,0.1,2
Id:3806052798.803000,סוכר לבן,1587,30,86,3.06,0.3,2.64,400,26,86,4,12.24,0,0,-31.68,0,1000,485,485,2,32232,34110,0.1,2
Id:3806052798.803000,סוכר לבן,1587,30,86,3.06,0.3,2.64,400,28,93,2,6.12,0,0,-31.68,0,1000,508,509,3,32491,41365,0.1,0
Id:3806052798.803000,סוכר לבן,1587,30,86,3.06,0.3,2.64,400,30,100,2,6.12,0,0,0,0,1000,508,537,4,32749,62111,0.1,1
Id:3806052970.803000,סוכר לבן,1587,30,86,3.54,0.3,2.64,436,6,20,24,84.96,0,0,-95.04,0,1000,227,227,0,32182,62901,0.1,1
Id:3806052970.803000,סוכר לבן,1587,30,86,3.54,0.3,2.64,436,20,66,10,35.4,0,0,-221.76,0,1000,400,400,1,33802,64150,0.1,1
Id:3806052970.803000,סוכר לבן,1587,30,86,3.54,0.3,2.64,436,22,73,8,28.32,0,0,-31.68,0,1000,424,424,2,35670,66008,0.1,2
Id:3806052970.803000,סוכר לבן,1587,30,86,3.54,0.3,2.64,436,30,100,8,28.32,0,0,0,0,1000,624,624,3,35930,71187,0.1,2
Id:3806053080.303000,מוצר 20,800,20,85,97.2,4.05,81,452,0,0,20,1944,0,-600.75,14580,255,550,110,110,0,143205,74293,0.1,2
Id:3806053080.303000,מוצר 20,800,20,85,97.2,4.05,81,452,2,10,18,1749.6,0,0,-972,255,550,180,180,1,144311,77611,0.1,0
Id:3806053080.303000,מוצר 20,800,20,85,97.2,4.05,81,452,4,20,16,1555.2,0,0,-972,255,550,215,215,2,144815,194701,0.1,1
Id:3806053080.303000,מוצר 20,800,20,85,97.2,4.05,81,452,6,30,14,1360.8,0,0,-972,255,550,250,250,3,145065,199816,0.1,1
Id:3806053080.303000,מוצר 20,800,20,85,97.2,4.05,81,452,18,90,2,194.4,0,0,-5832,0,1000,319,320,4,145316,200022,0.1,1
Id:3806053080.303000,מוצר 20,800,20,85,97.2,4.05,81,452,30,150,2,194.4,0,0,0,0,1000,319,439,5,145821,200443,0.1,1
Id:3806053963.123000,תערובת חלבונים,1587,20,85,120,5,100,446,6,30,14,1680,0,0,-3600,0,1000,179,179,0,94163,200854,0.1,2
Id:3806053963.123000,תערובת חלבונים,1587,20,85,120,5,100,446,8,40,12,1440,0,0,-1200,240,577,251,251,1,95439,201271,0.1,2
Id:3806053963.123000,תערובת חלבונים,1587,20,85,120,5,100,446,10,50,10,1200,0,0,-1200,0,1000,285,285,2,96214,203959,0.1,2
Id:3806053963.123000,תערובת חלבונים,1587,20,85,120,5,100,446,12,60,8,960,0,0,-1200,0,1000,309,309,3,96468,209553,0.1,0
Id:3806053963.123000,תערובת חלבונים,1587,20,85,120,5,100,446,16,80,4,480,0,0,-2400,0,1000,381,381,4,96728,23357,0.1,1
Id:3806053963.123000,תערובת חלבונים,1587,20,85,120,5,100,446,18,90,2,240,0,0,-1200,0,1000,404,405,5,97506,24535,0.1,1
Id:3806053963.123000,תערובת חלבונים,1587,20,85,120,5,100,446,20,100,2,240,0,0,0,0,1000,404,694,6,97763,24740,0.1,2
Id:3806055198.502000,סוכר לבן 20,1587,20,85,12,0.5,10,156,0,0,20,240,0,0,2000,255,550,19,19,0,46271,32816,0.1,2
Id:3806055198.502000,סוכר לבן 20,1587,20,85,12,0.5,10,156,10,50,10,120,0,0,-1000,0,1000,330,330,1,46394,33437,0.1,2
Id:3806055198.502000,סוכר לבן 20,1587,20,85,12,0.5,10,156,16,80,4,48,0,0,-600,0,1000,426,426,2,48630,33650,0.1,0
Id:3806055198.502000,סוכר לבן 20,1587,20,85,12,0.5,10,156,24,120,4,48,0,0,0,0,1000,674,674,3,49668,133709,0.1,1
Id:3806055223.001000,סוכר לבן 20,1587,20,85,12,0.5,10,184,24,0,-4,-48,0,-0.2,-400,0,1000,18,18,0,69052,134305,0.1,1
Id:3806055223.001000,סוכר לבן 20,1587,20,85,12,0.5,10,184,0,0,20,240,0,-16.6,2400,255,550,106,106,1,69179,137007,0.1,2
Id:3806055223.001000,סוכר לבן 20,1587,20,85,12,0.5,10,184,2,10,18,216,0,0,-200,16,972,202,202,2,70126,137210,0.1,2
Id:3806055223.001000,סוכר לבן 20,1587,20,85,12,0.5,10,184,6,30,14,168,0,0,-400,0,1000,317,317,3,70819,138452,0.1,2
Id:3806055223.001000,סוכר לבן 20,1587,20,85,12,0.5,10,184,8,40,12,144,0,0,-200,0,1000,451,451,4,72036,139074,0.1,0
Id:3806055223.001000,סוכר לבן 20,1587,20,85,12,0.5,10,184,10,50,10,120,0,0,-200,0,1000,470,470,5,73483,294199,0.1,1
Id:3806055223.001000,סוכר לבן 20,1587,20,85,12,0.5,10,184,12,60,8,96,0,0,-200,0,1000,489,489,6,73688,296487,0.1,1
Id:3806055223.001000,סוכר לבן 20,1587,20,85,12,0.5,10,184,14,70,6,72,0,0,-200,0,1000,547,547,7,73893,296899,0.1,2
Id:3806055223.001000,סוכר לבן 20,1587,20,85,12,0.5,10,184,16,80,4,48,0,0,-200,0,1000,585,585,8,74520,298763,0.1,2
Id:3806055223.001000,סוכר לבן 20,1587,20,85,12,0.5,10,184,18,90,2,24,0,0,-200,0,1000,603,604,9,74931,305600,0.1,2
Id:3806055223.001000,סוכר לבן 20,1587,20,85,12,0.5,10,184,20,100,2,24,0,0,0,0,1000,603,767,10,75134,307251,0.1,0
Id:3806055239.001000,סוכר לבן 20,1587,20,85,12,0.5,10,204,0,0,20,240,0,0,2000,255,550,28,28,0,83366,,,
Id:3806055239.001000,סוכר לבן 20,1587,20,85,12,0.5,10,204,2,10,18,216,0,0,-200,16,972,137,137,1,84501,,,
Id:3806055239.001000,סוכר לבן 20,1587,20,85,12,0.5,10,204,4,20,16,192,0,0,-200,0,1000,431,431,2,85286,,,
Id:3806055239.001000,סוכר לבן 20,1587,20,85,12,0.5,10,204,8,40,12,144,0,0,-400,0,1000,719,719,3,88394,,,
Id:3806055239.001000,סוכר לבן 20,1587,20,85,12,0.5,10,204,10,50,10,120,0,0,-200,0,1000,738,738,4,91505,,,
Id:3806055239.001000,סוכר לבן 20,1587,20,85,12,0.5,10,204,20,100,10,120,0,0,0,0,1000,833,833,5,91711,,,
Id:3806056835.132000,סוכר לבן 20,1587,20,85,12,0.5,10,158,0,0,20,240,0,0,2000,255,550,19,19,0,39175,,,
Id:3806056835.132000,סוכר לבן 20,1587,20,85,12,0.5,10,158,4,20,16,192,0,0,-400,0,1000,178,178,1,39298,,,
Id:3806056835.132000,סוכר לבן 20,1587,20,85,12,0.5,10,158,16,80,4,48,0,0,-1200,0,1000,210,210,2,40443,,,
Id:3806056835.132000,סוכר לבן 20,1587,20,85,12,0.5,10,158,18,90,2,24,0,0,-200,0,1000,587,588,3,40790,,,
Id:3806056835.132000,סוכר לבן 20,1587,20,85,12,0.5,10,158,28,140,2,24,0,0,0,0,1000,587,634,4,44869,,,
Id:3806057005.632000,סוכר לבן 20,1587,20,65,12,0.5,10,180,0,0,20,240,0,0,2000,255,550,19,19,0,12121,,,
Id:3806057005.632000,סוכר לבן 20,1587,20,65,12,0.5,10,180,2,10,18,216,0,0,-200,16,972,297,297,1,12243,,,
Id:3806057005.632000,סוכר לבן 20,1587,20,65,12,0.5,10,180,14,70,6,72,0,0,-1200,0,1000,394,395,2,14242,,,
Id:3806057005.632000,סוכר לבן 20,1587,20,65,12,0.5,10,180,16,80,4,48,0,0,-200,0,1000,394,2521,3,15277,,,
Id:3806057005.632000,סוכר לבן 20,1587,20,65,12,0.5,10,180,20,100,4,48,0,0,0,0,1000,394,3338,4,34119,,,
Id:3806057042.133000,סוכר לבן 20,1587,20,65,12,0.5,10,198,0,0,20,240,0,0,2000,255,550,29,29,0,60985,,,
Id:3806057042.133000,סוכר לבן 20,1587,20,65,12,0.5,10,198,2,10,18,216,0,0,-200,16,972,139,139,1,62119,,,
Id:3806057042.133000,סוכר לבן 20,1587,20,65,12,0.5,10,198,12,60,8,96,0,0,-1000,0,1000,257,257,2,62912,,,
Id:3806057042.133000,סוכר לבן 20,1587,20,65,12,0.5,10,198,14,70,6,72,0,0,-200,0,1000,428,429,3,64160,,,
Id:3806057042.133000,סוכר לבן 20,1587,20,65,12,0.5,10,198,16,80,4,48,0,0,-200,0,1000,428,1013,4,66017,,,
Id:3806057042.133000,סוכר לבן 20,1587,20,65,12,0.5,10,198,18,90,2,24,0,0,-200,0,1000,428,1363,5,71195,,,
Id:3806057042.133000,סוכר לבן 20,1587,20,65,12,0.5,10,198,20,100,2,24,0,0,0,0,1000,428,1736,6,74302,,,
Id:3806057175.132000,סוכר לבן 20,1587,20,65,12,0.5,10,222,0,0,20,240,0,0,2000,255,550,29,29,0,193574,,,
Id:3806057175.132000,סוכר לבן 20,1587,20,65,12,0.5,10,222,8,40,12,144,0,0,-800,0,1000,742,742,1,194708,,,
Id:3806057175.132000,סוכר לבן 20,1587,20,65,12,0.5,10,222,10,50,10,120,0,0,-200,0,1000,761,761,2,199827,,,
Id:3806057175.132000,סוכר לבן 20,1587,20,65,12,0.5,10,222,12,60,8,96,0,0,-200,0,1000,800,800,3,200033,,,
Id:3806057175.132000,סוכר לבן 20,1587,20,65,12,0.5,10,222,14,70,6,72,0,0,-200,0,1000,837,838,4,200454,,,
Id:3806057175.132000,סוכר לבן 20,1587,20,65,12,0.5,10,222,16,80,4,48,0,0,-200,0,1000,837,885,5,200863,,,
Id:3806057175.132000,סוכר לבן 20,1587,20,65,12,0.5,10,222,18,90,2,24,0,0,-200,0,1000,837,1188,6,201280,,,
Id:3806057175.132000,סוכר לבן 20,1587,20,65,12,0.5,10,222,20,100,2,24,0,0,0,0,1000,837,1818,7,203968,,,
Id:3806057293.633000,סוכר לבן 20,1587,20,65,12,0.5,5,242,0,0,20,240,0,0,1000,255,550,19,19,0,23241,,,
Id:3806057293.633000,סוכר לבן 20,1587,20,65,12,0.5,5,242,12,60,8,96,0,0,-600,0,1000,183,183,1,23364,,,
Id:3806057293.633000,סוכר לבן 20,1587,20,65,12,0.5,5,242,14,70,6,72,0,0,-100,0,1000,201,202,2,24546,,,
Id:3806057293.633000,סוכר לבן 20,1587,20,65,12,0.5,5,242,16,80,4,48,0,0,-100,0,1000,201,1113,3,24749,,,
Id:3806057293.633000,סוכר לבן 20,1587,20,65,12,0.5,5,242,18,90,2,24,0,0,-100,0,1000,201,1183,4,32825,,,
Id:3806057293.633000,סוכר לבן 20,1587,20,65,12,0.5,5,242,20,100,2,24,0,0,0,0,1000,201,1206,5,33445,,,
Id:3806057399.633000,סוכר לבן 20,1587,20,65,12,0.5,5,250,0,0,20,240,0,0,1000,255,550,28,28,0,132583,,,
Id:3806057399.633000,סוכר לבן 20,1587,20,65,12,0.5,5,250,10,50,10,120,0,0,-500,0,1000,111,111,1,133718,,,
Id:3806057399.633000,סוכר לבן 20,1587,20,65,12,0.5,5,250,14,70,6,72,0,0,-200,0,1000,360,361,2,134317,,,
Id:3806057399.633000,סוכר לבן 20,1587,20,65,12,0.5,5,250,16,80,4,48,0,0,-100,0,1000,360,384,3,137016,,,
Id:3806057399.633000,סוכר לבן 20,1587,20,65,12,0.5,5,250,18,90,2,24,0,0,-100,0,1000,360,524,4,137220,,,
Id:3806057399.633000,סוכר לבן 20,1587,20,65,12,0.5,5,250,20,100,2,24,0,0,0,0,1000,360,593,5,138462,,,
Id:3806057569.633000,סוכר לבן 20,1587,20,65,12,0.5,5,266,0,0,20,240,0,0,1000,255,550,28,28,0,293071,,,
Id:3806057569.633000,סוכר לבן 20,1587,20,65,12,0.5,5,266,2,10,18,216,0,0,-100,116,796,347,347,1,294206,,,
Id:3806057569.633000,סוכר לבן 20,1587,20,65,12,0.5,5,266,14,70,6,72,0,0,-600,0,1000,391,392,2,296497,,,
Id:3806057569.633000,סוכר לבן 20,1587,20,65,12,0.5,5,266,16,80,4,48,0,0,-100,0,1000,391,602,3,296908,,,
Id:3806057569.633000,סוכר לבן 20,1587,20,65,12,0.5,5,266,18,90,2,24,0,0,-100,0,1000,391,1373,4,298772,,,
Id:3806057569.633000,סוכר לבן 20,1587,20,65,12,0.5,5,266,20,100,2,24,0,0,0,0,1000,391,1558,5,305609,,,
